0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LG/LG-1.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LG/LG-10.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LG/LG-2.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LG/LG-3.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LG/LG-4.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LG/LG-5.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LG/LG-6.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LG/LG-7.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LG/LG-8.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LG/LG-9.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-1.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-10.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-2.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-3.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-4.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-5.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-7.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-8.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-9.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-1.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-10.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-2.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-3.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-4.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-5.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-6.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-7.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-8.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-9.bam	0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/test/QD-1.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LYG/LYG-1.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LYG/LYG-10.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LYG/LYG-2.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LYG/LYG-3.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LYG/LYG-4.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LYG/LYG-5.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LYG/LYG-6.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LYG/LYG-7.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LYG/LYG-8.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LYG/LYG-9.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LYG/QD-2.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/ZS/ZS-1.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/ZS/ZS-10.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/ZS/ZS-2.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/ZS/ZS-3.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/ZS/ZS-4.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/ZS/ZS-5.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/ZS/ZS-6.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/ZS/ZS-7.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/ZS/ZS-8.bam	0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/ZS/ZS-9.bam
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-1.bam	0.0297388504466521	0.0328894813112353	0.0344892694329169	0.0283298310062073	0.0269131671243747	0.0259156677850869	0.0312913563265622	0.0331809239502927	0.0271767516473326	0.0240519350820317	0.589855000945873	0.0311871663946205	0.0300490250333779	0.0283446739796634	0.0237699146722459	0.0239405876172574	0.0106767979088696	0.0202892269818973	0.0378783298330491	0.0331945464049072	0.0339307550857419	0.0278207412563106	0.0225894287620366	0.0260746988862995	0.0323293768657297	0.0257554219489886	0.0124251622253702	0.0326469360239522	0.0325935353015816	0.0352486286148348	0.0345307715837959	0.0265061680706812	0.0277760679095225	0.0273707203821304	0.0312653580517039	0.0293368730801992	0.0241886706976229	0.0355060740827359	0.0266541525045737	0.0226720082565698	0.0729698890397413	0.0274724738648577	0.0285906906343989	0.0330519288685871	0.0278203881364174	0.0258711797553675	0.0325618922091184	0.0255448503324822	0.0297296070788057	0.0374669812799533	0.0311721157678148
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-10.bam	0.030571094511929	0.0363914237305574	0.0348828378805286	0.0240046575708295	0.0244703532143634	0.0198746377096508	0.0339986508439308	0.0346763864246639	0.0309614476311345	0.0222291254363036	0.0311871663946205	0.599510759391257	0.0315884308178703	0.0307686220175419	0.0243411547150066	0.0272537515053289	0.0139439742144061	0.0239868065240316	0.0336235420121398	0.0353923394598613	0.0341590808141266	0.0301948035402644	0.0299173986269154	0.0299565290395316	0.0318410823409871	0.0316977459778978	0.0115676001845614	0.030272256957277	0.027022867523995	0.0402473149727446	0.0304508988648842	0.0238259660128805	0.0293483310923029	0.0243274489924453	0.0373937585607725	0.0241355487385593	0.0263690908785765	0.0325914617074509	0.0283816849012056	0.023155795372054	0.0727755491028342	0.024647727262909	0.0232856799436709	0.0264311901807168	0.0296560206004884	0.0262667108882231	0.032289648405012	0.0273779930454053	0.0285087132795609	0.0396652943983601	0.0276628815866318
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-2.bam	0.0304573951552062	0.0312411761135636	0.0297359832570521	0.0223442093415079	0.0269007687683738	0.0217054114535614	0.0339140237529215	0.0334083538628503	0.0324192184263029	0.0206951477276882	0.0300490250333779	0.0315884308178703	0.586921043950627	0.0309095327141177	0.0263428756134684	0.026397569597335	0.0133048445202103	0.02682045633295	0.0284139329094234	0.0300746664719739	0.0352851709471241	0.0293728541991495	0.0259455165885022	0.0305876671591494	0.0322946800185865	0.0295000639481779	0.0114617812558828	0.0360396800578522	0.0280021300638813	0.0347010408020255	0.0334570150964827	0.0244370122759443	0.0291014480045959	0.025602602164044	0.0335075838003259	0.0297171396528325	0.022935694169726	0.0317394264641969	0.0291677109971845	0.0209386273637793	0.0711739961243546	0.021581232786006	0.0242892201809183	0.0333385285747524	0.0277142578334497	0.0301048554722081	0.0333924128757523	0.0292369530663106	0.0294674185105561	0.0341903450827127	0.0293828884971041
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-3.bam	0.0368222171427163	0.0387744766275598	0.0331832007169877	0.0273367198268104	0.0270337898943757	0.0223650138177428	0.0355623038933189	0.0331566066783314	0.0304190870830602	0.0280823281822147	0.0283446739796634	0.0307686220175419	0.0309095327141177	0.600604984648147	0.0284101026607549	0.0242602453963887	0.0107627062806027	0.0255789144516919	0.0316103125935642	0.0346033325441689	0.0394782114979718	0.0289536810722758	0.0288371774129781	0.0269958393142923	0.033176647632976	0.0274171050814944	0.0138452276963807	0.0351557038272609	0.0304434735023468	0.0395627478969733	0.0328766726840241	0.0275669079175073	0.0293898159545005	0.0253979926622924	0.0337109558726475	0.028253001677531	0.0267770287102284	0.0321746330879834	0.0299960663317835	0.0242005229478774	0.073893540211189	0.0209360937222586	0.0273716737784426	0.0330174136341339	0.0288250188281323	0.0278702154664231	0.0308336682997021	0.0318808054242167	0.0320142971510707	0.0387409735692283	0.032487633657449
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-4.bam	0.0286321025565911	0.030047631151052	0.0306959388051758	0.0184893418844907	0.0249734643212005	0.0195808050376746	0.0297998257519992	0.0264328072273888	0.0292339814299409	0.0173604869563683	0.0237699146722459	0.0243411547150066	0.0263428756134684	0.0284101026607549	0.583375972002616	0.0217517509989615	0.00692636923091916	0.0243659973602144	0.0252942242836989	0.0326618240641415	0.030997079300118	0.0209172466264879	0.0229122342235306	0.0218471900269021	0.0276831815561538	0.0288228475946856	0.00795923197243953	0.0315252309992087	0.0271137279839186	0.0296547906277506	0.0279955338728127	0.0250129228229677	0.0239424043254244	0.0243628103901766	0.0290052615607753	0.0241048327392074	0.0183689484088586	0.0259789931189516	0.0297600163699246	0.0150837370114103	0.0712574030684086	0.0247680297549057	0.0240880226252204	0.0275737817244371	0.0209442285707793	0.0206624203460709	0.0264819445336578	0.0246604490043766	0.0209814035467889	0.0324294981596511	0.0253093767884509
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-5.bam	0.0291418341172487	0.0274652382458892	0.0288352688440018	0.018556048728481	0.022534885644503	0.0180023559354278	0.0247521318815508	0.0289182474899921	0.0296528566351741	0.0204440547292788	0.0239405876172574	0.0272537515053289	0.026397569597335	0.0242602453963887	0.0217517509989615	0.579765538308228	0.00852067248143473	0.0196325277626811	0.0265760898600944	0.0274457374159951	0.0313879064432147	0.0284714949228985	0.0248434666569988	0.025348700823019	0.0291145981444778	0.0255231785057877	0.00706076530038191	0.0290306208037691	0.0227811495501931	0.0330734031444161	0.0264963884462764	0.0243796040807689	0.0240968254579133	0.0208636891945005	0.0244836929375285	0.0228336501603305	0.0200579826239843	0.0277300224436718	0.0283317512499593	0.0192341466113045	0.0656448460596383	0.0213768172795937	0.0207919289722299	0.0295866125425717	0.0239196041030314	0.0209928358643577	0.0250466441009665	0.0251429468952165	0.021214165309808	0.0314299538599374	0.0269811105382238
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-7.bam	0.0140204263434529	0.0170183221623592	0.0174636546594169	0.00574461093122391	0.00861076089169222	0.00644883138251595	0.0142777309893826	0.0169723111056361	0.0172443913110429	0.0107467201689945	0.0106767979088696	0.0139439742144061	0.0133048445202103	0.0107627062806027	0.00692636923091916	0.00852067248143473	0.421996841649546	0.00868172813261237	0.0122454829288073	0.0183730846229179	0.0145436076471235	0.0153608812436622	0.00967883131267788	0.00976849188604478	0.0135621044818388	0.18585868754431	0	0.0164769600724531	0.0123348149921592	0.0216886126037203	0.0127362145062103	0.00957919080151703	0.0130381796281427	0.00717746707267408	0.0180510628784822	0.0113053787909366	0.00630226442304493	0.015340072523602	0.014098977821992	0.0032258463663144	0.0588829198192231	0.00685714379164626	0.0109561529887254	0.0135424378474046	0.0102676098466541	0.010674231028998	0.0134957967887441	0.0110790081434409	0.0115379078123785	0.014474471443076	0.0147485625278617
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-8.bam	0.0268761038928985	0.0284765914961894	0.0267900378010848	0.0201108492447627	0.0212763192826091	0.0207810981455021	0.0281479512817044	0.0291378214615782	0.0270766835332868	0.0185536163420161	0.0202892269818973	0.0239868065240316	0.02682045633295	0.0255789144516919	0.0243659973602144	0.0196325277626811	0.00868172813261237	0.584901937621827	0.0263354236624818	0.0231753813503484	0.0285837596089376	0.0214813536959036	0.02652854592422	0.024871856584923	0.029659782375465	0.0277036019851493	0.0100468977408319	0.0279510790509228	0.0247348416372921	0.0316671092801362	0.0282728137329581	0.023070129343834	0.0267803405493273	0.0189020072964624	0.02630166839432	0.0261354949421844	0.0190084236714714	0.0288214348484049	0.0248841981156886	0.0157419532790358	0.0701770180319398	0.0242991942162528	0.0301009902607186	0.0239206527113579	0.0220373422385959	0.023844279392857	0.0270272716308947	0.0240834585187993	0.020929040466059	0.0302006190337271	0.0275346622627699
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/WZ/WZ-9.bam	0.0311011804852364	0.0357893400959877	0.0334283113193439	0.0237004036673236	0.0245016418407872	0.0265826341164302	0.0360351811072345	0.03184245911221	0.0319792347667621	0.0302610044334358	0.0378783298330491	0.0336235420121398	0.0284139329094234	0.0316103125935642	0.0252942242836989	0.0265760898600944	0.0122454829288073	0.0263354236624818	0.594818675665865	0.0375043005268368	0.0341811472573	0.0314964011092363	0.0269041771458512	0.0262548067609331	0.0332251819888366	0.0308486198423953	0.0112148512992967	0.030279046424499	0.0272700261800479	0.0383638980443946	0.0317778646292087	0.0261960005889073	0.0322908470423839	0.0253035165351069	0.0358552408630747	0.0312379716082496	0.0278650604317523	0.0332270563194681	0.0332977072805019	0.0238232745619266	0.0764302042869563	0.0274264079490545	0.0287450982918831	0.0319951217360397	0.0313037834454181	0.0289356030984658	0.0370074011665907	0.0278719653061557	0.0275344127542233	0.0363596906755226	0.0295310947269251
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-1.bam	0.032974803754807	0.0385656126907974	0.0350928909667609	0.0307089310383502	0.0354248043333585	0.0226682352731222	0.0348584489840524	0.0368086841253645	0.0360025988150297	0.0295429118403119	0.0331945464049072	0.0353923394598613	0.0300746664719739	0.0346033325441689	0.0326618240641415	0.0274457374159951	0.0183730846229179	0.0231753813503484	0.0375043005268368	0.588116737887554	0.041379323603903	0.0331625378218584	0.0310216869229699	0.0316042178935094	0.0380762984309635	0.0367864676745185	0.0182077107257019	0.0335315737696377	0.0354854759992185	0.0413166556108703	0.0330025143854559	0.028068445695468	0.0350887976661675	0.0263334106241488	0.0365817423902801	0.032015073511342	0.0311963234319057	0.037455643028359	0.0358670394981577	0.0242572246267606	0.0800524011180213	0.0271699785681154	0.0314147632970255	0.033476204387179	0.0318077735854196	0.0332133812724652	0.0357568056340049	0.0292808180288139	0.0344464500219631	0.0435851077542627	0.0341080955177172
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-10.bam	0.0340253401674881	0.0346241808522147	0.0359438464595484	0.0309385164030272	0.0328731783788675	0.026952055832788	0.0350379980768796	0.0347086907262719	0.0359988276481543	0.0252834792171357	0.0339307550857419	0.0341590808141266	0.0352851709471241	0.0394782114979718	0.030997079300118	0.0313879064432147	0.0145436076471235	0.0285837596089376	0.0341811472573	0.041379323603903	0.594847295915637	0.035276698598127	0.0317605853989991	0.0322672402022085	0.0363178029043495	0.033789544307992	0.0149181210353758	0.0423663061946788	0.0319717507683493	0.0413448650259106	0.0340999336936202	0.0336647096958258	0.0330762740153846	0.0315393999468828	0.0343596635506678	0.0346136557496208	0.0309488843216815	0.0338438373450765	0.0337369183590782	0.0250554411146808	0.0759233764699433	0.0314844328489542	0.030160393247342	0.0327146414775417	0.032135151310274	0.0339189473967537	0.0403392193584881	0.0335083157689602	0.0334663644225781	0.0380666044062524	0.0340924351777747
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-2.bam	0.0310577935597336	0.0273680476380441	0.0332564679687617	0.0271627610554954	0.0267971627801044	0.0188656548870551	0.0311957880740543	0.0330890724806364	0.0327621948674507	0.0247180534218471	0.0278207412563106	0.0301948035402644	0.0293728541991495	0.0289536810722758	0.0209172466264879	0.0284714949228985	0.0153608812436622	0.0214813536959036	0.0314964011092363	0.0331625378218584	0.035276698598127	0.587199383273691	0.0306361633368794	0.0343966528888116	0.0282583906841684	0.0353830928719823	0.0151052474958934	0.0337805530241537	0.028010186387612	0.0333704155348165	0.0265656574696811	0.0248480298822473	0.0332099032066955	0.0261682861553109	0.0357676615049257	0.0276228201675732	0.0293376942821255	0.0340209161590361	0.0302495863647108	0.0200331972942167	0.072523552314911	0.0249887104481576	0.0256060097421474	0.029517753895361	0.0254893600682629	0.027622723045394	0.0335371351635303	0.0273140060574044	0.0274870872734446	0.0352066264511275	0.033226937993129
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-3.bam	0.0305270277500662	0.0309496835803363	0.0302484582962744	0.0248265192001864	0.0245448639201379	0.0213229464623659	0.0292589974194712	0.0308923428112297	0.0311769702801616	0.0246038050675615	0.0225894287620366	0.0299173986269154	0.0259455165885022	0.0288371774129781	0.0229122342235306	0.0248434666569988	0.00967883131267788	0.02652854592422	0.0269041771458512	0.0310216869229699	0.0317605853989991	0.0306361633368794	0.586646717104822	0.0253471606898372	0.028583542110842	0.0269356890900847	0.0110503830613312	0.0290666308504626	0.0281321747704222	0.0386868917620581	0.0266461377592078	0.0238139829167966	0.0286459221501842	0.0195860438485349	0.0293858293506193	0.0316116610661757	0.028539916381813	0.0310688159595799	0.0277617811200023	0.0181837016168813	0.0717066668270775	0.0200174004855519	0.027895884861906	0.0282561233963495	0.0296301832837323	0.0291481864479854	0.0274512025112784	0.0254834451288769	0.0251305350947399	0.0356485427797508	0.0306267406442824
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-4.bam	0.0297219502057915	0.0301391924623665	0.0323645297062433	0.0254196398548417	0.0281460041933618	0.0199975774595111	0.032416180316073	0.0299173751193896	0.0311922824734527	0.0225175315522701	0.0260746988862995	0.0299565290395316	0.0305876671591494	0.0269958393142923	0.0218471900269021	0.025348700823019	0.00976849188604478	0.024871856584923	0.0262548067609331	0.0316042178935094	0.0322672402022085	0.0343966528888116	0.0253471606898372	0.593481409927095	0.0263957921295321	0.0259526525911541	0.0142759850344507	0.0309456821593866	0.0236109346280855	0.0338113388656403	0.0292385236408916	0.0234862607741447	0.0314799620672461	0.0225785437753073	0.031517032468695	0.0242837138038681	0.0250440927488557	0.0279019675170266	0.0265556218201425	0.0194185507294219	0.0699821108338547	0.0214755687773445	0.0229405958461476	0.0312514351270208	0.0273183884883552	0.0309297546524361	0.0314584033288089	0.0260894159867481	0.0273522406871705	0.0344320370295389	0.0326099775784895
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-5.bam	0.0312374294390899	0.0347503689605251	0.034464024634424	0.0275396083303083	0.0273907295032192	0.0213293177388735	0.0360462864280474	0.0360289519415761	0.0351167717359934	0.0263090839047675	0.0323293768657297	0.0318410823409871	0.0322946800185865	0.033176647632976	0.0276831815561538	0.0291145981444778	0.0135621044818388	0.029659782375465	0.0332251819888366	0.0380762984309635	0.0363178029043495	0.0282583906841684	0.028583542110842	0.0263957921295321	0.603358629078583	0.0310532889249462	0.0127300896737417	0.0369275421312472	0.0297649513035603	0.0403660456963081	0.0330983451878781	0.0298844177595617	0.030665169728708	0.0256854184017451	0.0349940655374533	0.0262421578479791	0.0320728948883814	0.0341918736036447	0.033234292506522	0.0255842941358281	0.0808934519951069	0.0288322387305164	0.0310378242709728	0.0375664443079722	0.0294937943212372	0.0305141376756674	0.032577540461355	0.0303856735682972	0.0288104620863555	0.0390308185849919	0.0349265640995375
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-6.bam	0.0327298318496567	0.0362192327970512	0.0332305643954021	0.0282209516485099	0.0305037741997245	0.0234708189107347	0.0302837051990705	0.0325102551201596	0.0336650314277955	0.0299047834395225	0.0257554219489886	0.0316977459778978	0.0295000639481779	0.0274171050814944	0.0288228475946856	0.0255231785057877	0.18585868754431	0.0277036019851493	0.0308486198423953	0.0367864676745185	0.033789544307992	0.0353830928719823	0.0269356890900847	0.0259526525911541	0.0310532889249462	0.598350185943618	0.0155996000613386	0.0368838402001115	0.0313603250968135	0.0471796494226832	0.0318053354464438	0.0304531244576699	0.0314900574421318	0.0280576119244296	0.038217350866538	0.031271957682108	0.0241145370053194	0.0347444363551517	0.0323427743591113	0.018457072584384	0.0751922300182032	0.0244098762262955	0.0292598801953197	0.0322402107517783	0.0288537290216628	0.0251571292708049	0.0321844345002837	0.0315262916545368	0.0296496050943184	0.0331588891145999	0.0335224994075451
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-7.bam	0.0142499982034046	0.0154196888911422	0.017548266458262	0.00682665749978062	0.0103768370570388	0.00474237822958401	0.0173741469199644	0.0143002989465089	0.01435924881107	0.00764543954175811	0.0124251622253702	0.0115676001845614	0.0114617812558828	0.0138452276963807	0.00795923197243953	0.00706076530038191	0	0.0100468977408319	0.0112148512992967	0.0182077107257019	0.0149181210353758	0.0151052474958934	0.0110503830613312	0.0142759850344507	0.0127300896737417	0.0155996000613386	0.441510060301609	0.0152569993237822	0.0121919008219283	0.0187653205747188	0.0140216735834983	0.00917392856789467	0.0136011041091388	0.00887673997554828	0.0179827539850679	0.0115266862777107	0.0081323234800289	0.0145629290304146	0.013240109773582	0.00477255040687774	0.0590303124034152	0.00826594557142335	0.011100619871889	0.0139701094659483	0.0111053130887844	0.0101220442109362	0.0184040783868609	0.0123982649847111	0.0138559640829464	0.0188911904936039	0.0180181533002682
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-8.bam	0.0340607042691843	0.038078184345567	0.0366562859025273	0.0258242555229108	0.02771865732121	0.0259761364974215	0.0370729811933691	0.0330489587116458	0.037449601745852	0.027062606331366	0.0326469360239522	0.030272256957277	0.0360396800578522	0.0351557038272609	0.0315252309992087	0.0290306208037691	0.0164769600724531	0.0279510790509228	0.030279046424499	0.0335315737696377	0.0423663061946788	0.0337805530241537	0.0290666308504626	0.0309456821593866	0.0369275421312472	0.0368838402001115	0.0152569993237822	0.604534509087568	0.0358494835188874	0.0390007919376244	0.0359528333247472	0.0283526810491365	0.033366653110371	0.0298744319857759	0.0369201479704434	0.0289662314678082	0.0289174449208081	0.03392572515406	0.0324367180087084	0.0231482562386227	0.0751527087699098	0.0280735122871252	0.0343126087734889	0.0320139674908037	0.0273344191609011	0.0325983568869563	0.0369493023524854	0.0312986796211888	0.0300519016116707	0.0375395997288671	0.0367142603856387
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/YJ/YJ-9.bam	0.0292251137895964	0.0344150181747266	0.0356830044805707	0.0247340920622008	0.0249224229813518	0.0217848455603541	0.0309331865260712	0.0337866511923363	0.0275273120544648	0.0268984981278444	0.0325935353015816	0.027022867523995	0.0280021300638813	0.0304434735023468	0.0271137279839186	0.0227811495501931	0.0123348149921592	0.0247348416372921	0.0272700261800479	0.0354854759992185	0.0319717507683493	0.028010186387612	0.0281321747704222	0.0236109346280855	0.0297649513035603	0.0313603250968135	0.0121919008219283	0.0358494835188874	0.594918866964301	0.0382026898519811	0.0316669276600757	0.0264945986547505	0.0331845869134492	0.0194440953084546	0.0340571574371077	0.0282288923519201	0.0273073349186733	0.0298802388657595	0.0297353920375165	0.0208974333879275	0.075379257941629	0.0219109236268015	0.0241375605287585	0.0286342713186376	0.0258204978315693	0.0238091349108476	0.0320278874719742	0.0269510518625068	0.0262776871082872	0.0359380434926521	0.0311425898213873
0_/data/projects/lwang/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/test/QD-1.bam	0.0363468163137944	0.0396995223455378	0.0424032141414995	0.0300919312510346	0.0325970949678861	0.0289611336629094	0.040995641567338	0.0446370757159	0.0394194911228418	0.0320424324689873	0.0352486286148348	0.0402473149727446	0.0347010408020255	0.0395627478969733	0.0296547906277506	0.0330734031444161	0.0216886126037203	0.0316671092801362	0.0383638980443946	0.0413166556108703	0.0413448650259106	0.0333704155348165	0.0386868917620581	0.0338113388656403	0.0403660456963081	0.0471796494226832	0.0187653205747188	0.0390007919376244	0.0382026898519811	0.618674600155189	0.0359067599578103	0.0284785716207459	0.0380333033486709	0.0313122429144856	0.0387628181926888	0.0325203395348499	0.0341590616893998	0.041624906535606	0.0358169174801827	0.0281120693605218	0.0790478003076114	0.0349943123117743	0.0330518826709177	0.0394695611118716	0.0350646931909665	0.0335059256624302	0.0385680839722448	0.0345018422329464	0.0362954667397496	0.0395969956200053	0.0379896863005238
0_/public3/group_crf/home/wanglinlong8405/genome/lty_genome/resequencing/01.SNP_calling/02.mapping/LYG/LYG-1.bam	0.0335060303649491	0.0349623285201554	0.0329165525116804	0.0269370277852704	0.0303032027558895	0.0236010782888261	0.033794301437192	0.0360209380086349	0.0353836762372454	0.0283594531605704	0.0345307715837959	0.0304508988648842	0.0334570150964827	0.0328766726840241	0.0279955338728127	0.0264963884462764	0.0127362145062103	0.0282728137329581	0.0317778646292087	0.0330025143854559	0.0340999336936202	0.0265656574696811	0.0266461377592078	0.0292385236408916	0.0330983451878781	0.0318053354464438	0.0140216735834983	0.0359528333247472	0.0316669276600757	0.0359067599578103	0.598568148802206	0.0248680435618556	0.0339395399671438	0.0280133798345311	0.0312443804439946	0.0310972395154909	0.0311978442528117	0.0305780469751769	0.0332306063992936	0.0253120724537352	0.0715931579917719	0.0239839869599899	0.0313542786810349	0.0319240438447352	0.0318206523258517	0.0250923714878817	0.034275696269269	0.0264018772055604	0.0311199594093554	0.036337146175915	0.0321729820513723
